Sensor ID,Max of Sensor,Average of Sensor,Number of Exceedances,Average Max Column,Max Value,99.9th Percentile of Sensor,Max of 99.9th Percentile,8 Hour Average of Sensor,8 Hour Max
0,0.35982080000000005,0.0020597702581098823,363,4.265377124018264,22.22758,0.28205396900000723,17.134117640000074,0.045024808250000006,3.9236948675
1,0.23434090000000002,0.0016095192192082106,363,4.265377124018264,22.22758,0.18107022890000496,17.134117640000074,0.029367678725000002,3.9236948675
2,0.1023071,0.00128692477660839,363,4.265377124018264,22.22758,0.09291464800000088,17.134117640000074,0.0128819544125,3.9236948675
3,0.12069880000000001,0.001216027692375195,363,4.265377124018264,22.22758,0.10018940402000191,17.134117640000074,0.01574850457497224,3.9236948675
4,0.16605699999999998,0.001310827834938184,363,4.265377124018264,22.22758,0.12887356184000345,17.134117640000074,0.021441821311695246,3.9236948675
5,0.20087739999999998,0.001436516649089686,363,4.265377124018264,22.22758,0.16278857088000354,17.134117640000074,0.025815827429073974,3.9236948675
6,0.2123478,0.0015085465997402635,363,4.265377124018264,22.22758,0.1758703994000034,17.134117640000074,0.027268057566202496,3.9236948675
7,0.1843366,0.0015274623845849408,363,4.265377124018264,22.22758,0.16527154420000176,17.134117640000074,0.02378161346231757,3.9236948675
8,0.1939879,0.0015063257807704223,363,4.265377124018264,22.22758,0.16747719200000244,17.134117640000074,0.024248487500175688,3.9236948675
9,0.2171309,0.001493897159765193,363,4.265377124018264,22.22758,0.1805386006000034,17.134117640000074,0.027141362504563633,3.9236948675
10,0.1862636,0.0013432646887139772,363,4.265377124018264,22.22758,0.1680047182000017,17.134117640000074,0.02328295001318991,3.9236948675
11,0.12527049999999998,0.0010780209453674558,363,4.265377124018264,22.22758,0.11904547560000056,17.134117640000074,0.015658812531577297,3.9236948675
12,0.07068159,0.0008048872224581117,363,4.265377124018264,22.22758,0.06586102062000045,17.134117640000074,0.0088351988143918,3.9236948675
13,0.03794564,0.0006057716231832906,363,4.265377124018264,22.22758,0.03724249482000007,17.134117640000074,0.007610870542500002,3.9236948675
14,0.03511089,0.0005346901193570363,363,4.265377124018264,22.22758,0.031854631220000304,17.134117640000074,0.007022955403749999,3.9236948675
15,0.07822986,0.0006349619553063175,363,4.265377124018264,22.22758,0.061849378100001524,17.134117640000074,0.009778732500692465,3.9236948675
16,0.1732269,0.0009437661177985229,363,4.265377124018264,22.22758,0.12334740146000463,17.134117640000074,0.021653823141500002,3.9236948675
17,0.29772129999999997,0.0014204106102072402,363,4.265377124018264,22.22758,0.2057951503200085,17.134117640000074,0.03721733558799999,3.9236948675
18,0.43453279999999994,0.0021459477876009424,363,4.265377124018264,22.22758,0.32147390120001046,17.134117640000074,0.05433509467249999,3.9236948675
19,0.5954835999999999,0.003236719808165289,363,4.265377124018264,22.22758,0.46231256040001234,17.134117640000074,0.07450841554999998,3.9236948675
20,0.43412490000000004,0.0026542865798694056,363,4.265377124018264,22.22758,0.3784410464000052,17.134117640000074,0.054274183098750005,3.9236948675
21,0.4660566,0.002648670535800965,363,4.265377124018264,22.22758,0.38553158240000746,17.134117640000074,0.058283392975,3.9236948675
22,0.39731730000000004,0.002246449442634958,363,4.265377124018264,22.22758,0.30925269120000826,17.134117640000074,0.04972202052500001,3.9236948675
23,0.2246125,0.0016667499958857395,363,4.265377124018264,22.22758,0.17484712196000463,17.134117640000074,0.0281642939125,3.9236948675
24,0.113456,0.0013621175467628864,363,4.265377124018264,22.22758,0.09968768114000129,17.134117640000074,0.014833881044226688,3.9236948675
25,0.17345460000000001,0.0014093826607212657,363,4.265377124018264,22.22758,0.13247023424000381,17.134117640000074,0.022352610543223978,3.9236948675
26,0.22899940000000002,0.0016036222383094113,363,4.265377124018264,22.22758,0.1840214792000042,17.134117640000074,0.029311111141969916,3.9236948675
27,0.2583456,0.0017446057349086487,363,4.265377124018264,22.22758,0.2139451778000041,17.134117640000074,0.03299127864694102,3.9236948675
28,0.23633089999999998,0.0017943399173767623,363,4.265377124018264,22.22758,0.20247300380000313,17.134117640000074,0.030246608914337707,3.9236948675
29,0.22827399999999998,0.0017666426352092683,363,4.265377124018264,22.22758,0.20242604160000238,17.134117640000074,0.02853425000156736,3.9236948675
30,0.2650729,0.0017593706454184961,363,4.265377124018264,22.22758,0.2210648858000041,17.134117640000074,0.03313411250926793,3.9236948675
31,0.22223710000000002,0.0015575841985044638,363,4.265377124018264,22.22758,0.20270097360000183,17.134117640000074,0.027779637525495764,3.9236948675
32,0.139289,0.0011831221521501362,363,4.265377124018264,22.22758,0.13287845060000059,17.134117640000074,0.017411125055714762,3.9236948675
33,0.07170835,0.0008311178175260981,363,4.265377124018264,22.22758,0.06489009448000063,17.134117640000074,0.008963543855635388,3.9236948675
34,0.03953562,0.0006220992309973681,363,4.265377124018264,22.22758,0.03727351820000021,17.134117640000074,0.00806671374875,3.9236948675
